feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
13.15,False,False,False,False,False,False,False,False,False,False,True,False
6.1899999999999995,False,False,False,False,False,False,False,False,False,False,True,False
0.4,False,False,False,False,False,False,False,False,False,False,True,False
0.0,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.0,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.22999999999999998,False,False,False,False,False,False,False,False,False,False,True,False
11.92,False,False,False,False,False,False,False,False,False,False,True,False
2.33,False,False,False,False,False,False,False,False,False,False,True,False
3.6500000000000004,False,False,False,False,False,False,False,False,False,False,True,False
12.49,False,False,False,False,False,False,False,False,False,False,True,False
5.09,False,False,False,False,False,False,False,False,False,False,True,False
0.25,False,False,False,False,False,False,False,False,False,False,True,False
3.5500000000000003,False,False,False,False,False,False,False,False,False,False,True,False
14.450000000000001,False,False,False,False,False,False,False,False,False,False,True,False
10.370000000000001,False,False,False,False,False,False,False,False,False,False,True,False
6.7,False,False,False,False,False,False,False,False,False,False,True,False
0.87,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.7,False,False,False,False,False,False,False,False,False,False,True,False
0.0,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.97,False,False,False,False,False,False,False,False,False,False,True,False
6.4799999999999995,False,False,False,False,False,False,False,False,False,False,True,False
9.879999999999999,False,False,False,False,False,False,False,False,False,False,True,False
14.5,False,False,False,False,False,False,False,False,False,False,True,False
23.54,False,False,False,False,False,False,False,False,False,False,True,False
21.05,False,False,False,False,False,False,False,False,False,False,True,False
18.37,False,False,False,False,False,False,False,False,False,False,True,False
13.950000000000001,False,False,False,False,False,False,False,False,False,False,True,False
13.8,False,False,False,False,False,False,False,False,False,False,True,False
13.8,False,False,False,False,False,False,False,False,False,False,True,False
13.05,False,False,False,False,False,False,False,False,False,False,True,False
6.6,False,False,False,False,False,False,False,False,False,False,True,False
6.6,False,False,False,False,False,False,False,False,False,False,True,False
6.6,False,False,False,False,False,False,False,False,False,False,True,False
6.550000000000001,False,False,False,False,False,False,False,False,False,False,True,False
6.6,False,False,False,False,False,False,False,False,False,False,True,False
6.6,False,False,False,False,False,False,False,False,False,False,True,False
5.5600000000000005,False,False,False,False,False,False,False,False,False,False,True,False
3.0,False,False,False,False,False,False,False,False,False,False,True,False
3.0,False,False,False,False,False,False,False,False,False,False,True,False
2.3,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
8.4,False,False,False,False,False,False,False,False,False,False,True,False
17.1,False,False,False,False,False,False,False,False,False,False,True,False
9.45,False,False,False,False,False,False,False,False,False,False,True,False
6.9,False,False,False,False,False,False,False,False,False,False,True,False
0.68,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
9.37,False,False,False,False,False,False,False,False,False,False,True,False
14.5,False,False,False,False,False,False,False,False,False,False,True,False
10.48,False,False,False,False,False,False,False,False,False,False,True,False
7.300000000000001,False,False,False,False,False,False,False,False,False,False,True,False
3.87,False,False,False,False,False,False,False,False,False,False,True,False
11.19,False,False,False,False,False,False,False,False,False,False,True,False
27.2,False,False,False,False,False,False,False,False,False,False,True,False
23.810000000000002,False,False,False,False,False,False,False,False,False,False,True,False
4.45,False,False,False,False,False,False,False,False,False,False,True,False
3.6,False,False,False,False,False,False,False,False,False,False,True,False
1.01,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.0,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
0.05,False,False,False,False,False,False,False,False,False,False,True,False
